"Data Table: Multiple sclerosis, Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Both sexes","'70-74'","2017","0.35","0.34","0.36","1.51","4400","1258695",
"Canada","Both sexes","'75-79'","2017","0.27","0.26","0.29","2.05","2385","870870",
"Canada","Both sexes","'80+'","2017","0.15","0.14","0.16","2.22","2025","1363505",
"Canada","Both sexes","'80-84'","2017","0.19","0.18","0.20","2.91","1180","625825",
"Canada","Both sexes","'85-89'","2017","0.13","0.12","0.14","4.24","555","426875",
"Canada","Both sexes","'90+'","2017","0.09","0.08","0.11","5.82","295","310810",
"Canada","Both sexes","'20+'","2018","0.28","0.28","0.28","0.39","67255","23938160",
"Canada","Both sexes","'20-34'","2018","0.09","0.08","0.09","1.36","5375","6208015",
"Canada","Both sexes","'20-24'","2018","0.02","0.02","0.03","4.71","450","1881100",
"Canada","Both sexes","'25-29'","2018","0.07","0.07","0.08","2.54","1555","2136440",
"Canada","Both sexes","'30-34'","2018","0.15","0.15","0.16","1.72","3370","2190475",
"Canada","Both sexes","'35-49'","2018","0.30","0.30","0.31","0.73","18610","6166740",
"Canada","Both sexes","'35-39'","2018","0.23","0.23","0.24","1.41","5005","2137075",
"Canada","Both sexes","'40-44'","2018","0.31","0.30","0.32","1.28","6145","1997580",
"Canada","Both sexes","'45-49'","2018","0.37","0.36","0.38","1.16","7455","2032080",
"Canada","Both sexes","'50-64'","2018","0.43","0.42","0.43","0.61","26970","6277270",
"Canada","Both sexes","'50-54'","2018","0.41","0.40","0.42","1.09","8470","2081110",
"Canada","Both sexes","'55-59'","2018","0.44","0.43","0.44","1.02","9665","2215770",
"Canada","Both sexes","'60-64'","2018","0.45","0.44","0.46","1.06","8835","1980390",
"Canada","Both sexes","'65-79'","2018","0.36","0.36","0.37","0.84","14135","3884155",
"Canada","Both sexes","'65-69'","2018","0.41","0.40","0.42","1.22","6770","1643825",
"Canada","Both sexes","'70-74'","2018","0.36","0.35","0.37","1.45","4740","1327835",
"Canada","Both sexes","'75-79'","2018","0.29","0.28","0.30","1.95","2625","912495",
"Canada","Both sexes","'80+'","2018","0.15","0.15","0.16","2.15","2165","1401980",
"Canada","Both sexes","'80-84'","2018","0.20","0.19","0.21","2.78","1295","644290",
"Canada","Both sexes","'85-89'","2018","0.13","0.12","0.14","4.21","565","434850",
"Canada","Both sexes","'90+'","2018","0.09","0.08","0.11","5.73","305","322840",
"Canada","Both sexes","'20+'","2019","0.28","0.28","0.29","0.38","69255","24432320",
"Canada","Both sexes","'20-34'","2019","0.09","0.08","0.09","1.36","5385","6334660",
"Canada","Both sexes","'20-24'","2019","0.02","0.02","0.03","4.74","445","1889520",
"Canada","Both sexes","'25-29'","2019","0.07","0.07","0.08","2.54","1555","2178470",
"Canada","Both sexes","'30-34'","2019","0.15","0.14","0.15","1.72","3385","2266670",
"Canada","Both sexes","'35-49'","2019","0.30","0.30","0.31","0.73","18975","6279185",
"Canada","Both sexes","'35-39'","2019","0.23","0.23","0.24","1.39","5185","2210810",
"Canada","Both sexes","'40-44'","2019","0.31","0.30","0.32","1.26","6305","2037410",
"Canada","Both sexes","'45-49'","2019","0.37","0.36","0.38","1.16","7480","2030955",
"Canada","Both sexes","'50-64'","2019","0.44","0.43","0.44","0.60","27465","6313445",
"Canada","Both sexes","'50-54'","2019","0.41","0.40","0.42","1.09","8430","2050395",
"Canada","Both sexes","'55-59'","2019","0.44","0.43","0.45","1.01","9880","2235655",
"Canada","Both sexes","'60-64'","2019","0.45","0.44","0.46","1.05","9155","2027400",
"Canada","Both sexes","'65-79'","2019","0.37","0.37","0.38","0.81","15155","4060145",
"Canada","Both sexes","'65-69'","2019","0.42","0.41","0.43","1.18","7170","1704455",
"Canada","Both sexes","'70-74'","2019","0.37","0.36","0.38","1.39","5150","1402410",
"Canada","Both sexes","'75-79'","2019","0.30","0.29","0.31","1.88","2835","953275",
"Canada","Both sexes","'80+'","2019","0.16","0.15","0.16","2.10","2270","1444875",
"Canada","Both sexes","'80-84'","2019","0.20","0.19","0.21","2.72","1350","664165",
"Canada","Both sexes","'85-89'","2019","0.14","0.13","0.15","4.05","610","442760",
"Canada","Both sexes","'90+'","2019","0.09","0.08","0.10","5.68","310","337950",
"Canada","Females","'20+'","2003","0.27","0.27","0.28","0.62","25850","9428390",
"Canada","Females","'20-34'","2003","0.11","0.11","0.12","1.87","2860","2498195",
"Canada","Females","'20-24'","2003","0.03","0.03","0.03","6.32","250","811520",
"Canada","Females","'25-29'","2003","0.11","0.10","0.12","3.34","895","808860",
"Canada","Females","'30-34'","2003","0.20","0.19","0.20","2.41","1715","877820",
"Canada","Females","'35-49'","2003","0.35","0.35","0.36","0.97","10585","3009600",
"Canada","Females","'35-39'","2003","0.28","0.27","0.29","1.93","2695","957300",
"Canada","Females","'40-44'","2003","0.35","0.34","0.36","1.64","3730","1067970",
"Canada","Females","'45-49'","2003","0.42","0.41","0.44","1.55","4160","984335",
"Canada","Females","'50-64'","2003","0.42","0.41","0.43","1.07","8780","2100935",
"Canada","Females","'50-54'","2003","0.45","0.43","0.46","1.63","3760","843770",
"Canada","Females","'55-59'","2003","0.42","0.40","0.43","1.83","2995","715455",
"Canada","Females","'60-64'","2003","0.37","0.36","0.39","2.22","2025","541705",
"Canada","Females","'65-79'","2003","0.24","0.23","0.25","1.85","2930","1237795",
"Canada","Females","'65-69'","2003","0.28","0.27","0.30","2.80","1280","454530",
"Canada","Females","'70-74'","2003","0.21","0.20","0.23","3.36","885","414950",
"Canada","Females","'75-79'","2003","0.21","0.19","0.22","3.63","760","368310",
"Canada","Females","'80+'","2003","0.12","0.11","0.13","3.78","700","581865",
"Canada","Females","'80-84'","2003","0.14","0.13","0.16","4.88","420","296715",
"Canada","Females","'85-89'","2003","0.12","0.11","0.14","6.90","210","170855",
"Canada","Females","'90+'","2003","0.06","0.04","0.07","12.40","65","114290",
"Canada","Females","'20+'","2004","0.29","0.28","0.29","0.60","27465","9577030",
"Canada","Females","'20-34'","2004","0.11","0.11","0.12","1.86","2880","2514575",
"Canada","Females","'20-24'","2004","0.03","0.03","0.04","6.20","260","824815",
"Canada","Females","'25-29'","2004","0.11","0.10","0.12","3.34","895","815785",
"Canada","Females","'30-34'","2004","0.20","0.19","0.21","2.41","1720","873970",
"Canada","Females","'35-49'","2004","0.37","0.36","0.37","0.95","11045","3021370",
"Canada","Females","'35-39'","2004","0.29","0.28","0.30","1.91","2730","939025",
"Canada","Females","'40-44'","2004","0.36","0.35","0.37","1.60","3905","1075610",
"Canada","Females","'45-49'","2004","0.44","0.43","0.45","1.51","4410","1006740",
"Canada","Females","'50-64'","2004","0.44","0.43","0.45","1.02","9680","2190155",
"Canada","Females","'50-54'","2004","0.47","0.45","0.48","1.56","4095","873555",
"Canada","Females","'55-59'","2004","0.44","0.43","0.46","1.73","3335","753905",
"Canada","Females","'60-64'","2004","0.40","0.38","0.42","2.11","2245","562690",
"Canada","Females","'65-79'","2004","0.25","0.24","0.26","1.79","3105","1248630",
"Canada","Females","'65-69'","2004","0.30","0.28","0.31","2.70","1370","463370",
"Canada","Females","'70-74'","2004","0.24","0.22","0.25","3.19","985","415930",
"Canada","Females","'75-79'","2004","0.20","0.19","0.22","3.65","750","369330",
"Canada","Females","'80+'","2004","0.13","0.12","0.14","3.63","760","602300",
"Canada","Females","'80-84'","2004","0.15","0.14","0.17","4.66","460","303710",
"Canada","Females","'85-89'","2004","0.12","0.11","0.14","6.82","215","177520",
"Canada","Females","'90+'","2004","0.07","0.06","0.09","10.85","85","121070",
"Canada","Females","'20+'","2005","0.30","0.29","0.30","0.59","29000","9748330",
"Canada","Females","'20-34'","2005","0.11","0.11","0.12","1.86","2905","2538270",
"Canada","Females","'20-24'","2005","0.03","0.03","0.03","6.26","255","840185",
"Canada","Females","'25-29'","2005","0.11","0.11","0.12","3.28","930","828585",
"Canada","Females","'30-34'","2005","0.20","0.19","0.21","2.41","1720","869505",
"Canada","Females","'35-49'","2005","0.37","0.37","0.38","0.94","11360","3043110",
"Canada","Females","'35-39'","2005","0.29","0.28","0.30","1.90","2765","941675",
"Canada","Females","'40-44'","2005","0.38","0.37","0.39","1.58","4030","1067710",
"Canada","Females","'45-49'","2005","0.44","0.43","0.45","1.48","4565","1033725",
"Canada","Females","'50-64'","2005","0.46","0.45","0.47","0.97","10575","2280980",
"Canada","Females","'50-54'","2005","0.49","0.47","0.50","1.51","4400","906715",
"Canada","Females","'55-59'","2005","0.47","0.45","0.48","1.65","3695","791745",
"Canada","Females","'60-64'","2005","0.43","0.41","0.44","2.01","2480","582520",
"Canada","Females","'65-79'","2005","0.26","0.26","0.27","1.73","3345","1263680",
"Canada","Females","'65-69'","2005","0.33","0.31","0.34","2.54","1550","475140",
"Canada","Females","'70-74'","2005","0.24","0.23","0.26","3.14","1015","416860",
"Canada","Females","'75-79'","2005","0.21","0.20","0.23","3.58","780","371685",
"Canada","Females","'80+'","2005","0.13","0.12","0.14","3.49","820","622295",
"Canada","Females","'80-84'","2005","0.16","0.14","0.17","4.56","480","307570",
"Canada","Females","'85-89'","2005","0.12","0.11","0.14","6.52","235","188005",
"Canada","Females","'90+'","2005","0.08","0.07","0.10","9.76","105","126715",
"Canada","Females","'20+'","2006","0.31","0.31","0.31","0.57","30600","9841400",
"Canada","Females","'20-34'","2006","0.12","0.11","0.12","1.85","2935","2549695",
"Canada","Females","'20-24'","2006","0.03","0.03","0.04","5.98","280","846090",
"Canada","Females","'25-29'","2006","0.11","0.10","0.12","3.26","940","840375",
"Canada","Females","'30-34'","2006","0.20","0.19","0.21","2.41","1715","863230",
"Canada","Females","'35-49'","2006","0.39","0.38","0.40","0.92","11750","3014845",
"Canada","Females","'35-39'","2006","0.31","0.30","0.32","1.86","2885","933415",
"Canada","Females","'40-44'","2006","0.39","0.38","0.41","1.56","4095","1037265",
"Canada","Females","'45-49'","2006","0.46","0.44","0.47","1.45","4770","1044170",
"Canada","Females","'50-64'","2006","0.49","0.48","0.50","0.93","11470","2354305",
"Canada","Females","'50-54'","2006","0.51","0.49","0.52","1.46","4720","930625",
"Canada","Females","'55-59'","2006","0.50","0.48","0.51","1.59","3955","797520",
"Canada","Females","'60-64'","2006","0.45","0.43","0.46","1.89","2800","626170",
"Canada","Females","'65-79'","2006","0.28","0.27","0.29","1.66","3610","1280700",
"Canada","Females","'65-69'","2006","0.35","0.34","0.37","2.41","1725","488240",
"Canada","Females","'70-74'","2006","0.25","0.24","0.27","3.08","1055","418140",
"Canada","Females","'75-79'","2006","0.22","0.21","0.24","3.48","825","374315",
"Canada","Females","'80+'","2006","0.13","0.12","0.14","3.45","840","641855",
"Canada","Females","'80-84'","2006","0.16","0.15","0.17","4.49","495","309005",
"Canada","Females","'85-89'","2006","0.11","0.10","0.13","6.67","225","200090",
"Canada","Females","'90+'","2006","0.09","0.07","0.10","9.33","115","132750",
"Canada","Females","'20+'","2007","0.32","0.32","0.32","0.56","31985","9956960",
"Canada","Females","'20-34'","2007","0.12","0.11","0.12","1.83","3000","2574760",
"Canada","Females","'20-24'","2007","0.03","0.03","0.04","6.03","275","850620",
"Canada","Females","'25-29'","2007","0.11","0.11","0.12","3.21","970","858885",
"Canada","Females","'30-34'","2007","0.20","0.19","0.21","2.39","1755","865255",
"Canada","Females","'35-49'","2007","0.40","0.39","0.40","0.92","11865","2987375",
"Canada","Females","'35-39'","2007","0.30","0.29","0.32","1.88","2830","928335",
"Canada","Females","'40-44'","2007","0.41","0.39","0.42","1.57","4080","1003095",
"Canada","Females","'45-49'","2007","0.47","0.46","0.48","1.42","4955","1055945",
"Canada","Females","'50-64'","2007","0.51","0.50","0.52","0.90","12335","2430800",
"Canada","Females","'50-54'","2007","0.53","0.52","0.55","1.40","5090","955050",
"Canada","Females","'55-59'","2007","0.51","0.50","0.53","1.55","4160","808545",
"Canada","Females","'60-64'","2007","0.46","0.45","0.48","1.80","3085","667205",
"Canada","Females","'65-79'","2007","0.30","0.29","0.31","1.60","3905","1303930",
"Canada","Females","'65-69'","2007","0.38","0.36","0.40","2.28","1930","505470",
"Canada","Females","'70-74'","2007","0.27","0.25","0.29","2.96","1140","421985",
"Canada","Females","'75-79'","2007","0.22","0.21","0.24","3.46","835","376475",
"Canada","Females","'80+'","2007","0.13","0.12","0.14","3.37","880","660090",
"Canada","Females","'80-84'","2007","0.17","0.16","0.19","4.34","530","311275",
"Canada","Females","'85-89'","2007","0.11","0.10","0.13","6.45","240","211065",
"Canada","Females","'90+'","2007","0.08","0.07","0.10","9.33","115","137755",
"Canada","Females","'20+'","2008","0.33","0.32","0.33","0.54","33865","10319615",
"Canada","Females","'20-34'","2008","0.12","0.11","0.12","1.78","3145","2667665",
"Canada","Females","'20-24'","2008","0.03","0.03","0.04","6.03","275","875560",
"Canada","Females","'25-29'","2008","0.11","0.10","0.12","3.19","980","899265",
"Canada","Females","'30-34'","2008","0.21","0.20","0.22","2.30","1890","892840",
"Canada","Females","'35-49'","2008","0.40","0.39","0.41","0.91","12205","3037725",
"Canada","Females","'35-39'","2008","0.31","0.30","0.32","1.85","2935","943420",
"Canada","Females","'40-44'","2008","0.40","0.39","0.41","1.58","4015","999940",
"Canada","Females","'45-49'","2008","0.48","0.47","0.49","1.38","5250","1094360",
"Canada","Females","'50-64'","2008","0.52","0.51","0.53","0.87","13300","2574240",
"Canada","Females","'50-54'","2008","0.54","0.52","0.55","1.36","5390","1000220",
"Canada","Females","'55-59'","2008","0.53","0.52","0.55","1.48","4550","853770",
"Canada","Females","'60-64'","2008","0.47","0.45","0.48","1.73","3360","720255",
"Canada","Females","'65-79'","2008","0.31","0.30","0.32","1.53","4255","1356690",
"Canada","Females","'65-69'","2008","0.40","0.39","0.42","2.15","2165","538210",
"Canada","Females","'70-74'","2008","0.29","0.27","0.30","2.82","1255","437615",
"Canada","Females","'75-79'","2008","0.22","0.20","0.23","3.46","835","380860",
"Canada","Females","'80+'","2008","0.14","0.13","0.15","3.23","960","683290",
"Canada","Females","'80-84'","2008","0.18","0.16","0.19","4.21","565","316575",
"Canada","Females","'85-89'","2008","0.12","0.11","0.14","5.98","280","224560",
"Canada","Females","'90+'","2008","0.08","0.06","0.09","9.53","110","142150",
"Canada","Females","'20+'","2009","0.34","0.33","0.34","0.53","35460","10491970",
"Canada","Females","'20-34'","2009","0.12","0.12","0.12","1.75","3270","2708585",
"Canada","Females","'20-24'","2009","0.03","0.03","0.04","5.73","305","887550",
"Canada","Females","'25-29'","2009","0.11","0.11","0.12","3.09","1050","918145",
"Canada","Females","'30-34'","2009","0.21","0.20","0.22","2.29","1915","902895",
"Canada","Females","'35-49'","2009","0.41","0.40","0.41","0.90","12350","3029130",
"Canada","Females","'35-39'","2009","0.31","0.30","0.33","1.84","2955","941580",
"Canada","Females","'40-44'","2009","0.41","0.39","0.42","1.58","4005","984030",
"Canada","Females","'45-49'","2009","0.49","0.48","0.50","1.36","5390","1103515",
"Canada","Females","'50-64'","2009","0.53","0.53","0.54","0.84","14260","2665550",
"Canada","Females","'50-54'","2009","0.55","0.54","0.57","1.33","5655","1022595",
"Canada","Females","'55-59'","2009","0.55","0.54","0.57","1.43","4870","883815",
"Canada","Females","'60-64'","2009","0.49","0.48","0.51","1.64","3735","759145",
"Canada","Females","'65-79'","2009","0.33","0.32","0.34","1.48","4580","1389280",
"Canada","Females","'65-69'","2009","0.42","0.40","0.44","2.07","2345","559490",
"Canada","Females","'70-74'","2009","0.30","0.28","0.32","2.73","1340","446945",
"Canada","Females","'75-79'","2009","0.24","0.22","0.25","3.33","900","382850",
"Canada","Females","'80+'","2009","0.14","0.13","0.15","3.17","995","699415",
"Canada","Females","'80-84'","2009","0.18","0.16","0.19","4.21","565","318000",
"Canada","Females","'85-89'","2009","0.13","0.11","0.14","5.87","290","230610",
"Canada","Females","'90+'","2009","0.09","0.08","0.11","8.61","135","150800",
"Canada","Females","'20+'","2010","0.35","0.35","0.35","0.52","37375","10681960",
"Canada","Females","'20-34'","2010","0.13","0.12","0.13","1.68","3540","2757920",
"Canada","Females","'20-24'","2010","0.04","0.04","0.05","5.10","385","899410",
"Canada","Females","'25-29'","2010","0.12","0.11","0.12","3.02","1100","938400",
"Canada","Females","'30-34'","2010","0.22","0.21","0.23","2.21","2055","920110",
"Canada","Females","'35-49'","2010","0.42","0.41","0.42","0.89","12555","3020310",
"Canada","Females","'35-39'","2010","0.32","0.30","0.33","1.84","2965","938600",
"Canada","Females","'40-44'","2010","0.41","0.40","0.43","1.56","4090","987205",
"Canada","Females","'45-49'","2010","0.50","0.49","0.52","1.35","5500","1094505",
"Canada","Females","'50-64'","2010","0.55","0.54","0.56","0.81","15215","2760425",
"Canada","Females","'50-54'","2010","0.56","0.54","0.57","1.31","5850","1047785",
"Canada","Females","'55-59'","2010","0.57","0.56","0.59","1.38","5250","916275",
"Canada","Females","'60-64'","2010","0.52","0.50","0.53","1.56","4115","796365",
"Canada","Females","'65-79'","2010","0.35","0.34","0.36","1.41","5010","1425120",
"Canada","Females","'65-69'","2010","0.44","0.43","0.46","1.97","2570","580360",
"Canada","Females","'70-74'","2010","0.33","0.31","0.34","2.58","1505","459750",
"Canada","Females","'75-79'","2010","0.25","0.23","0.26","3.25","945","385015",
"Canada","Females","'80+'","2010","0.15","0.14","0.16","3.09","1050","718180",
"Canada","Females","'80-84'","2010","0.19","0.17","0.20","4.10","595","320905",
"Canada","Females","'85-89'","2010","0.13","0.12","0.15","5.68","310","235400",
"Canada","Females","'90+'","2010","0.09","0.07","0.10","8.45","140","161875",
"Canada","Females","'20+'","2011","0.36","0.35","0.36","0.51","38770","10856320",
"Canada","Females","'20-34'","2011","0.13","0.12","0.13","1.67","3585","2791145",
"Canada","Females","'20-24'","2011","0.04","0.04","0.04","5.27","360","895085",
"Canada","Females","'25-29'","2011","0.12","0.11","0.12","3.02","1100","953280",
"Canada","Females","'30-34'","2011","0.23","0.22","0.24","2.17","2125","942780",
"Canada","Females","'35-49'","2011","0.42","0.41","0.43","0.89","12585","3012860",
"Canada","Females","'35-39'","2011","0.31","0.30","0.32","1.84","2945","942055",
"Canada","Females","'40-44'","2011","0.42","0.41","0.44","1.54","4205","992600",
