"Data Table: Gout and other crystal arthropathies (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Females","'40-44'","2009","0.11","0.11","0.12","2.68","1390","1250825",
"Canada","Females","'45-49'","2009","0.16","0.15","0.16","2.12","2225","1421920",
"Canada","Females","'50-64'","2009","0.41","0.41","0.42","0.83","14480","3516050",
"Canada","Females","'50-54'","2009","0.24","0.24","0.25","1.75","3270","1340470",
"Canada","Females","'55-59'","2009","0.40","0.39","0.42","1.46","4710","1166380",
"Canada","Females","'60-64'","2009","0.64","0.63","0.66","1.24","6500","1009205",
"Canada","Females","'65-79'","2009","1.45","1.43","1.46","0.61","26970","1865980",
"Canada","Females","'65-69'","2009","1.00","0.98","1.03","1.15","7580","755730",
"Canada","Females","'70-74'","2009","1.49","1.46","1.52","1.06","8880","595845",
"Canada","Females","'75-79'","2009","2.04","2.00","2.08","0.98","10510","514410",
"Canada","Females","'80+'","2009","2.77","2.73","2.80","0.63","25465","919990",
"Canada","Females","'80-84'","2009","2.54","2.49","2.59","0.96","10785","424845",
"Canada","Females","'85-89'","2009","2.98","2.92","3.05","1.05","8995","301410",
"Canada","Females","'90+'","2009","2.93","2.86","3.01","1.33","5685","193735",
"Canada","Females","'20+'","2010","0.54","0.53","0.54","0.37","74665","13868510",
"Canada","Females","'20-34'","2010","0.03","0.03","0.04","2.91","1180","3528490",
"Canada","Females","'20-24'","2010","0.01","0.01","0.02","7.91","160","1151095",
"Canada","Females","'25-29'","2010","0.03","0.03","0.04","5.06","390","1188235",
"Canada","Females","'30-34'","2010","0.05","0.05","0.06","3.98","630","1189155",
"Canada","Females","'35-49'","2010","0.12","0.12","0.12","1.48","4580","3845320",
"Canada","Females","'35-39'","2010","0.08","0.08","0.09","3.24","955","1189835",
"Canada","Females","'40-44'","2010","0.11","0.11","0.12","2.67","1400","1248720",
"Canada","Females","'45-49'","2010","0.16","0.15","0.16","2.12","2220","1406765",
"Canada","Females","'50-64'","2010","0.41","0.40","0.42","0.82","14935","3632250",
"Canada","Females","'50-54'","2010","0.25","0.24","0.25","1.72","3365","1371380",
"Canada","Females","'55-59'","2010","0.40","0.38","0.41","1.45","4775","1206375",
"Canada","Females","'60-64'","2010","0.64","0.63","0.66","1.21","6795","1054490",
"Canada","Females","'65-79'","2010","1.44","1.43","1.46","0.60","27650","1916515",
"Canada","Females","'65-69'","2010","1.00","0.98","1.02","1.13","7865","786285",
"Canada","Females","'70-74'","2010","1.47","1.44","1.51","1.05","9050","613615",
"Canada","Females","'75-79'","2010","2.08","2.04","2.12","0.97","10735","516620",
"Canada","Females","'80+'","2010","2.78","2.75","2.82","0.62","26310","945930",
"Canada","Females","'80-84'","2010","2.53","2.48","2.58","0.96","10860","429665",
"Canada","Females","'85-89'","2010","3.00","2.94","3.06","1.04","9255","308735",
"Canada","Females","'90+'","2010","2.99","2.91","3.06","1.27","6195","207525",
"Canada","Females","'20+'","2011","0.55","0.55","0.55","0.36","77455","14093110",
"Canada","Females","'20-34'","2011","0.04","0.03","0.04","2.82","1260","3586270",
"Canada","Females","'20-24'","2011","0.02","0.01","0.02","7.35","185","1171305",
"Canada","Females","'25-29'","2011","0.03","0.03","0.04","4.88","420","1200545",
"Canada","Females","'30-34'","2011","0.05","0.05","0.06","3.91","655","1214420",
"Canada","Females","'35-49'","2011","0.12","0.12","0.12","1.47","4650","3829235",
"Canada","Females","'35-39'","2011","0.08","0.07","0.08","3.25","945","1198410",
"Canada","Females","'40-44'","2011","0.12","0.11","0.12","2.62","1455","1249555",
"Canada","Females","'45-49'","2011","0.16","0.16","0.17","2.11","2250","1381275",
"Canada","Females","'50-64'","2011","0.41","0.40","0.42","0.81","15170","3709365",
"Canada","Females","'50-54'","2011","0.25","0.24","0.25","1.71","3420","1393565",
"Canada","Females","'55-59'","2011","0.39","0.38","0.40","1.43","4895","1246020",
"Canada","Females","'60-64'","2011","0.64","0.63","0.66","1.21","6855","1069775",
"Canada","Females","'65-79'","2011","1.44","1.42","1.45","0.59","28750","2000620",
"Canada","Females","'65-69'","2011","0.99","0.97","1.01","1.09","8380","845500",
"Canada","Females","'70-74'","2011","1.49","1.46","1.52","1.03","9490","636660",
"Canada","Females","'75-79'","2011","2.10","2.06","2.14","0.96","10880","518455",
"Canada","Females","'80+'","2011","2.86","2.82","2.89","0.60","27630","967625",
"Canada","Females","'80-84'","2011","2.62","2.57","2.67","0.94","11395","434785",
"Canada","Females","'85-89'","2011","3.05","2.99","3.11","1.02","9525","312340",
"Canada","Females","'90+'","2011","3.05","2.97","3.12","1.22","6715","220500",
"Canada","Females","'20+'","2012","0.56","0.56","0.57","0.35","80700","14320905",
"Canada","Females","'20-34'","2012","0.04","0.03","0.04","2.80","1275","3642160",
"Canada","Females","'20-24'","2012","0.01","0.01","0.02","7.91","160","1188015",
"Canada","Females","'25-29'","2012","0.04","0.03","0.04","4.77","440","1212395",
"Canada","Females","'30-34'","2012","0.05","0.05","0.06","3.85","675","1241755",
"Canada","Females","'35-49'","2012","0.12","0.12","0.13","1.46","4680","3807590",
"Canada","Females","'35-39'","2012","0.08","0.08","0.09","3.19","980","1213090",
"Canada","Females","'40-44'","2012","0.12","0.11","0.12","2.62","1460","1249865",
"Canada","Females","'45-49'","2012","0.17","0.16","0.17","2.11","2250","1344640",
"Canada","Females","'50-64'","2012","0.41","0.41","0.42","0.80","15635","3790140",
"Canada","Females","'50-54'","2012","0.25","0.24","0.26","1.69","3500","1413975",
"Canada","Females","'55-59'","2012","0.40","0.39","0.41","1.39","5140","1285400",
"Canada","Females","'60-64'","2012","0.64","0.63","0.66","1.20","6995","1090760",
"Canada","Females","'65-79'","2012","1.44","1.42","1.46","0.58","30100","2091830",
"Canada","Females","'65-69'","2012","1.00","0.98","1.02","1.05","9030","900925",
"Canada","Females","'70-74'","2012","1.48","1.45","1.51","1.01","9850","664930",
"Canada","Females","'75-79'","2012","2.13","2.09","2.17","0.94","11220","525975",
"Canada","Females","'80+'","2012","2.93","2.90","2.97","0.59","29005","989180",
"Canada","Females","'80-84'","2012","2.72","2.67","2.77","0.92","11905","438245",
"Canada","Females","'85-89'","2012","3.11","3.05","3.18","1.01","9885","317455",
"Canada","Females","'90+'","2012","3.09","3.02","3.16","1.18","7215","233480",
"Canada","Females","'20+'","2013","0.58","0.57","0.58","0.35","83965","14530315",
"Canada","Females","'20-34'","2013","0.04","0.03","0.04","2.77","1300","3686100",
"Canada","Females","'20-24'","2013","0.01","0.01","0.02","7.78","165","1194915",
"Canada","Females","'25-29'","2013","0.04","0.03","0.04","4.71","450","1223530",
"Canada","Females","'30-34'","2013","0.05","0.05","0.06","3.83","680","1267655",
"Canada","Females","'35-49'","2013","0.13","0.12","0.13","1.45","4770","3785675",
"Canada","Females","'35-39'","2013","0.08","0.08","0.09","3.15","1005","1230885",
"Canada","Females","'40-44'","2013","0.12","0.11","0.12","2.61","1470","1245105",
"Canada","Females","'45-49'","2013","0.18","0.17","0.18","2.09","2295","1309685",
"Canada","Females","'50-64'","2013","0.41","0.41","0.42","0.79","16015","3869370",
"Canada","Females","'50-54'","2013","0.25","0.24","0.26","1.68","3550","1429765",
"Canada","Females","'55-59'","2013","0.41","0.39","0.42","1.37","5340","1316150",
"Canada","Females","'60-64'","2013","0.63","0.62","0.65","1.18","7130","1123460",
"Canada","Females","'65-79'","2013","1.44","1.42","1.46","0.56","31420","2182435",
"Canada","Females","'65-69'","2013","1.00","0.98","1.02","1.03","9490","948025",
"Canada","Females","'70-74'","2013","1.49","1.46","1.52","0.98","10370","695915",
"Canada","Females","'75-79'","2013","2.15","2.11","2.19","0.93","11565","538500",
"Canada","Females","'80+'","2013","3.03","2.99","3.06","0.57","30460","1006730",
"Canada","Females","'80-84'","2013","2.80","2.75","2.85","0.90","12340","440775",
"Canada","Females","'85-89'","2013","3.21","3.14","3.27","0.99","10270","320345",
"Canada","Females","'90+'","2013","3.19","3.12","3.27","1.13","7845","245600",
"Canada","Females","'20+'","2014","0.59","0.59","0.60","0.34","87280","14717040",
"Canada","Females","'20-34'","2014","0.04","0.03","0.04","2.75","1320","3722570",
"Canada","Females","'20-24'","2014","0.02","0.01","0.02","7.45","180","1193430",
"Canada","Females","'25-29'","2014","0.04","0.03","0.04","4.74","445","1242695",
"Canada","Females","'30-34'","2014","0.05","0.05","0.06","3.81","690","1286435",
"Canada","Females","'35-49'","2014","0.13","0.13","0.13","1.43","4900","3772820",
"Canada","Females","'35-39'","2014","0.09","0.08","0.09","3.06","1070","1249865",
"Canada","Females","'40-44'","2014","0.12","0.12","0.13","2.56","1520","1242785",
"Canada","Females","'45-49'","2014","0.18","0.17","0.19","2.08","2310","1280175",
"Canada","Females","'50-64'","2014","0.42","0.41","0.43","0.78","16520","3936020",
"Canada","Females","'50-54'","2014","0.26","0.25","0.27","1.64","3700","1434695",
"Canada","Females","'55-59'","2014","0.41","0.40","0.42","1.35","5500","1340995",
"Canada","Females","'60-64'","2014","0.63","0.62","0.65","1.17","7320","1160330",
"Canada","Females","'65-79'","2014","1.44","1.43","1.46","0.55","32725","2271545",
"Canada","Females","'65-69'","2014","1.00","0.98","1.02","1.00","9945","994305",
"Canada","Females","'70-74'","2014","1.49","1.46","1.51","0.96","10785","725900",
"Canada","Females","'75-79'","2014","2.18","2.14","2.21","0.91","11995","551335",
"Canada","Females","'80+'","2014","3.14","3.10","3.17","0.56","31820","1014085",
"Canada","Females","'80-84'","2014","2.87","2.82","2.92","0.89","12695","443085",
"Canada","Females","'85-89'","2014","3.30","3.24","3.37","0.97","10625","321595",
"Canada","Females","'90+'","2014","3.41","3.33","3.48","1.08","8495","249405",
"Canada","Females","'20+'","2015","0.61","0.60","0.61","0.33","90675","14895340",
"Canada","Females","'20-34'","2015","0.04","0.03","0.04","2.72","1355","3745700",
"Canada","Females","'20-24'","2015","0.02","0.01","0.02","7.45","180","1184720",
"Canada","Females","'25-29'","2015","0.04","0.03","0.04","4.59","475","1261330",
"Canada","Females","'30-34'","2015","0.05","0.05","0.06","3.77","705","1299655",
"Canada","Females","'35-49'","2015","0.13","0.13","0.14","1.42","4975","3781035",
"Canada","Females","'35-39'","2015","0.09","0.08","0.09","3.04","1080","1269150",
"Canada","Females","'40-44'","2015","0.13","0.12","0.13","2.52","1580","1237740",
"Canada","Females","'45-49'","2015","0.18","0.17","0.19","2.08","2310","1274145",
"Canada","Females","'50-64'","2015","0.43","0.43","0.44","0.76","17225","3982390",
"Canada","Females","'50-54'","2015","0.27","0.26","0.28","1.62","3805","1415630",
"Canada","Females","'55-59'","2015","0.43","0.42","0.44","1.31","5840","1368965",
"Canada","Females","'60-64'","2015","0.63","0.62","0.65","1.15","7580","1197795",
"Canada","Females","'65-79'","2015","1.45","1.44","1.47","0.54","34275","2360885",
"Canada","Females","'65-69'","2015","1.00","0.98","1.02","0.98","10375","1037655",
"Canada","Females","'70-74'","2015","1.50","1.47","1.53","0.94","11315","754965",
"Canada","Females","'75-79'","2015","2.21","2.18","2.25","0.89","12580","568255",
"Canada","Females","'80+'","2015","3.20","3.17","3.24","0.55","32855","1025345",
"Canada","Females","'80-84'","2015","2.90","2.85","2.95","0.88","12905","445505",
"Canada","Females","'85-89'","2015","3.34","3.27","3.40","0.96","10850","325270",
"Canada","Females","'90+'","2015","3.57","3.50","3.65","1.05","9100","254575",
"Canada","Females","'20+'","2016","0.62","0.62","0.63","0.33","94275","15100315",
"Canada","Females","'20-34'","2016","0.04","0.03","0.04","2.73","1345","3770535",
"Canada","Females","'20-24'","2016","0.01","0.01","0.02","7.91","160","1173685",
"Canada","Females","'25-29'","2016","0.04","0.03","0.04","4.61","470","1283420",
"Canada","Females","'30-34'","2016","0.05","0.05","0.06","3.73","720","1313440",
"Canada","Females","'35-49'","2016","0.14","0.13","0.14","1.39","5190","3812535",
"Canada","Females","'35-39'","2016","0.09","0.08","0.09","2.98","1125","1294810",
"Canada","Females","'40-44'","2016","0.13","0.13","0.14","2.45","1660","1244345",
"Canada","Females","'45-49'","2016","0.19","0.18","0.20","2.04","2405","1273375",
"Canada","Females","'50-64'","2016","0.44","0.43","0.45","0.75","17705","4014980",
"Canada","Females","'50-54'","2016","0.28","0.27","0.29","1.61","3865","1387880",
"Canada","Females","'55-59'","2016","0.43","0.42","0.45","1.29","6045","1390100",
"Canada","Females","'60-64'","2016","0.63","0.62","0.64","1.13","7795","1237005",
"Canada","Females","'65-79'","2016","1.46","1.45","1.48","0.53","35915","2455370",
"Canada","Females","'65-69'","2016","1.01","0.99","1.03","0.97","10640","1052815",
"Canada","Females","'70-74'","2016","1.51","1.48","1.54","0.90","12265","812515",
"Canada","Females","'75-79'","2016","2.21","2.17","2.24","0.88","13015","590045",
"Canada","Females","'80+'","2016","3.26","3.22","3.29","0.54","34120","1046900",
"Canada","Females","'80-84'","2016","2.94","2.89","2.99","0.87","13185","449110",
"Canada","Females","'85-89'","2016","3.42","3.36","3.49","0.94","11360","331970",
"Canada","Females","'90+'","2016","3.60","3.53","3.68","1.02","9580","265820",
"Canada","Females","'20+'","2017","0.64","0.63","0.64","0.32","97390","15305470",
"Canada","Females","'20-34'","2017","0.04","0.03","0.04","2.69","1380","3796825",
"Canada","Females","'20-24'","2017","0.01","0.01","0.02","7.67","170","1166425",
"Canada","Females","'25-29'","2017","0.03","0.03","0.04","4.69","455","1304200",
"Canada","Females","'30-34'","2017","0.06","0.05","0.06","3.64","755","1326195",
"Canada","Females","'35-49'","2017","0.14","0.13","0.14","1.37","5305","3852260",
"Canada","Females","'35-39'","2017","0.09","0.08","0.09","2.94","1155","1322315",
"Canada","Females","'40-44'","2017","0.14","0.13","0.14","2.41","1715","1257790",
"Canada","Females","'45-49'","2017","0.19","0.18","0.20","2.03","2435","1272160",
"Canada","Females","'50-64'","2017","0.45","0.45","0.46","0.74","18265","4033955",
"Canada","Females","'50-54'","2017","0.30","0.29","0.31","1.58","4010","1349710",
"Canada","Females","'55-59'","2017","0.44","0.43","0.45","1.28","6145","1409305",
"Canada","Females","'60-64'","2017","0.64","0.62","0.65","1.11","8110","1274940",
"Canada","Females","'65-79'","2017","1.46","1.45","1.48","0.52","37365","2554420",
"Canada","Females","'65-69'","2017","1.01","0.99","1.02","0.96","10780","1072520",
"Canada","Females","'70-74'","2017","1.51","1.48","1.53","0.88","13045","865900",
"Canada","Females","'75-79'","2017","2.20","2.16","2.24","0.86","13540","615995",
"Canada","Females","'80+'","2017","3.28","3.25","3.32","0.53","35070","1068000",
"Canada","Females","'80-84'","2017","2.91","2.86","2.96","0.87","13295","457020",
"Canada","Females","'85-89'","2017","3.51","3.44","3.57","0.92","11775","335690",
"Canada","Females","'90+'","2017","3.63","3.56","3.70","1.00","9995","275295",
"Canada","Females","'20+'","2018","0.64","0.64","0.65","0.32","99945","15543230",
"Canada","Females","'20-34'","2018","0.04","0.03","0.04","2.71","1365","3839100",
"Canada","Females","'20-24'","2018","0.01","0.01","0.02","8.03","155","1163845",
"Canada","Females","'25-29'","2018","0.04","0.03","0.04","4.61","470","1323895",
"Canada","Females","'30-34'","2018","0.05","0.05","0.06","3.69","735","1351355",
"Canada","Females","'35-49'","2018","0.14","0.14","0.14","1.36","5425","3903320",
"Canada","Females","'35-39'","2018","0.09","0.08","0.09","2.90","1190","1355260",
"Canada","Females","'40-44'","2018","0.14","0.13","0.14","2.39","1755","1278965",
"Canada","Females","'45-49'","2018","0.20","0.19","0.20","2.01","2480","1269090",
"Canada","Females","'50-64'","2018","0.46","0.46","0.47","0.73","18795","4049315",
"Canada","Females","'50-54'","2018","0.30","0.29","0.31","1.58","3995","1316235",
"Canada","Females","'55-59'","2018","0.44","0.43","0.45","1.26","6285","1426730",
"Canada","Females","'60-64'","2018","0.65","0.64","0.67","1.08","8510","1306340",
"Canada","Females","'65-79'","2018","1.44","1.43","1.46","0.51","38390","2660435",
"Canada","Females","'65-69'","2018","0.98","0.96","1.00","0.96","10840","1104690",
"Canada","Females","'70-74'","2018","1.50","1.48","1.53","0.85","13690","911210",
"Canada","Females","'75-79'","2018","2.15","2.12","2.19","0.85","13865","644550",
"Canada","Females","'80+'","2018","3.30","3.26","3.33","0.53","35970","1091060",
"Canada","Females","'80-84'","2018","2.94","2.89","2.99","0.85","13780","469080",
"Canada","Females","'85-89'","2018","3.51","3.45","3.58","0.92","11910","338920",
"Canada","Females","'90+'","2018","3.63","3.56","3.70","0.99","10280","283065",
"Canada","Females","'20+'","2019","0.64","0.64","0.65","0.31","101865","15814930",
"Canada","Females","'20-34'","2019","0.04","0.03","0.04","2.70","1375","3897770",
"Canada","Females","'20-24'","2019","0.01","0.01","0.02","8.03","155","1161310",
"Canada","Females","'25-29'","2019","0.03","0.03","0.04","4.71","450","1344330",
"Canada","Females","'30-34'","2019","0.05","0.05","0.06","3.62","765","1392125",
"Canada","Females","'35-49'","2019","0.14","0.14","0.14","1.34","5540","3965260",
