"Data Table: Epilepsy (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Both sexes","'1-4'","2017","0.23","0.22","0.24","1.87","2875","1244040",
"Canada","Both sexes","'5-9'","2017","0.47","0.46","0.48","1.14","7665","1639125",
"Canada","Both sexes","'10-14'","2017","0.54","0.53","0.55","1.06","8820","1632505",
"Canada","Both sexes","'15-19'","2017","0.55","0.54","0.57","1.05","9150","1652795",
"Canada","Both sexes","'20-34'","2017","0.62","0.61","0.62","0.52","37640","6118560",
"Canada","Both sexes","'20-24'","2017","0.64","0.63","0.65","0.91","12035","1874910",
"Canada","Both sexes","'25-29'","2017","0.61","0.60","0.62","0.88","12915","2102570",
"Canada","Both sexes","'30-34'","2017","0.59","0.58","0.60","0.89","12690","2141080",
"Canada","Both sexes","'35-49'","2017","0.61","0.60","0.61","0.52","36870","6081040",
"Canada","Both sexes","'35-39'","2017","0.59","0.58","0.60","0.90","12245","2069910",
"Canada","Both sexes","'40-44'","2017","0.60","0.59","0.61","0.92","11880","1970010",
"Canada","Both sexes","'45-49'","2017","0.62","0.61","0.63","0.89","12735","2041115",
"Canada","Both sexes","'50-64'","2017","0.74","0.74","0.75","0.46","46335","6239345",
"Canada","Both sexes","'50-54'","2017","0.71","0.70","0.72","0.81","15155","2129775",
"Canada","Both sexes","'55-59'","2017","0.76","0.75","0.77","0.78","16540","2179210",
"Canada","Both sexes","'60-64'","2017","0.76","0.75","0.77","0.83","14645","1930375",
"Canada","Both sexes","'65-79'","2017","0.78","0.78","0.79","0.58","29255","3727970",
"Canada","Both sexes","'65-69'","2017","0.78","0.76","0.79","0.90","12420","1596125",
"Canada","Both sexes","'70-74'","2017","0.77","0.76","0.79","1.01","9745","1260225",
"Canada","Both sexes","'75-79'","2017","0.81","0.79","0.83","1.19","7090","871620",
"Canada","Both sexes","'80+'","2017","0.84","0.82","0.86","0.93","11470","1365600",
"Canada","Both sexes","'80-84'","2017","0.87","0.85","0.90","1.35","5475","626295",
"Canada","Both sexes","'85-89'","2017","0.88","0.85","0.91","1.63","3765","427115",
"Canada","Both sexes","'90+'","2017","0.71","0.68","0.74","2.12","2225","312175",
"Canada","Both sexes","'1+'","2018","0.65","0.64","0.65","0.23","194840","30196720",
"Canada","Both sexes","'1-19'","2018","0.47","0.47","0.48","0.58","29380","6223345",
"Canada","Both sexes","'1-4'","2018","0.24","0.23","0.25","1.84","2950","1246750",
"Canada","Both sexes","'5-9'","2018","0.47","0.46","0.48","1.13","7790","1645355",
"Canada","Both sexes","'10-14'","2018","0.55","0.54","0.56","1.05","9145","1669890",
"Canada","Both sexes","'15-19'","2018","0.57","0.56","0.58","1.03","9485","1661345",
"Canada","Both sexes","'20-34'","2018","0.62","0.62","0.63","0.51","38780","6217555",
"Canada","Both sexes","'20-24'","2018","0.65","0.64","0.67","0.90","12310","1883380",
"Canada","Both sexes","'25-29'","2018","0.62","0.61","0.63","0.87","13330","2139760",
"Canada","Both sexes","'30-34'","2018","0.60","0.59","0.61","0.87","13140","2194415",
"Canada","Both sexes","'35-49'","2018","0.61","0.60","0.61","0.52","37515","6176205",
"Canada","Both sexes","'35-39'","2018","0.59","0.58","0.60","0.89","12710","2140600",
"Canada","Both sexes","'40-44'","2018","0.60","0.59","0.61","0.91","12000","2000605",
"Canada","Both sexes","'45-49'","2018","0.63","0.62","0.64","0.88","12810","2035010",
"Canada","Both sexes","'50-64'","2018","0.74","0.73","0.75","0.46","46435","6286575",
"Canada","Both sexes","'50-54'","2018","0.69","0.68","0.70","0.83","14420","2083935",
"Canada","Both sexes","'55-59'","2018","0.76","0.75","0.77","0.77","16900","2219180",
"Canada","Both sexes","'60-64'","2018","0.76","0.75","0.77","0.81","15120","1983465",
"Canada","Both sexes","'65-79'","2018","0.79","0.79","0.80","0.57","30905","3888960",
"Canada","Both sexes","'65-69'","2018","0.79","0.77","0.80","0.88","12935","1646160",
"Canada","Both sexes","'70-74'","2018","0.78","0.77","0.80","0.98","10420","1329445",
"Canada","Both sexes","'75-79'","2018","0.83","0.81","0.85","1.15","7550","913350",
"Canada","Both sexes","'80+'","2018","0.84","0.83","0.86","0.92","11820","1404080",
"Canada","Both sexes","'80-84'","2018","0.89","0.86","0.91","1.32","5710","644780",
"Canada","Both sexes","'85-89'","2018","0.87","0.84","0.90","1.63","3785","435115",
"Canada","Both sexes","'90+'","2018","0.72","0.69","0.75","2.07","2330","324190",
"Canada","Both sexes","'1+'","2019","0.65","0.65","0.65","0.22","199640","30740395",
"Canada","Both sexes","'1-19'","2019","0.48","0.47","0.48","0.58","30015","6271885",
"Canada","Both sexes","'1-4'","2019","0.24","0.23","0.25","1.83","2990","1235330",
"Canada","Both sexes","'5-9'","2019","0.48","0.47","0.49","1.12","8020","1665235",
"Canada","Both sexes","'10-14'","2019","0.55","0.54","0.56","1.03","9395","1700610",
"Canada","Both sexes","'15-19'","2019","0.58","0.56","0.59","1.02","9615","1670720",
"Canada","Both sexes","'20-34'","2019","0.63","0.62","0.64","0.50","39915","6344360",
"Canada","Both sexes","'20-24'","2019","0.66","0.65","0.67","0.89","12495","1891885",
"Canada","Both sexes","'25-29'","2019","0.64","0.63","0.65","0.85","13885","2181815",
"Canada","Both sexes","'30-34'","2019","0.60","0.59","0.61","0.86","13540","2270665",
"Canada","Both sexes","'35-49'","2019","0.61","0.60","0.61","0.51","38200","6289015",
"Canada","Both sexes","'35-39'","2019","0.59","0.58","0.60","0.87","13130","2214550",
"Canada","Both sexes","'40-44'","2019","0.60","0.59","0.61","0.90","12320","2040545",
"Canada","Both sexes","'45-49'","2019","0.63","0.62","0.64","0.89","12750","2033920",
"Canada","Both sexes","'50-64'","2019","0.74","0.73","0.74","0.46","46625","6322695",
"Canada","Both sexes","'50-54'","2019","0.68","0.67","0.69","0.85","13915","2053150",
"Canada","Both sexes","'55-59'","2019","0.76","0.75","0.77","0.77","17015","2239005",
"Canada","Both sexes","'60-64'","2019","0.77","0.76","0.78","0.80","15690","2030530",
"Canada","Both sexes","'65-79'","2019","0.80","0.79","0.81","0.55","32650","4065315",
"Canada","Both sexes","'65-69'","2019","0.79","0.77","0.80","0.86","13410","1706960",
"Canada","Both sexes","'70-74'","2019","0.81","0.79","0.82","0.94","11315","1404125",
"Canada","Both sexes","'75-79'","2019","0.83","0.81","0.85","1.12","7925","954230",
"Canada","Both sexes","'80+'","2019","0.85","0.83","0.86","0.90","12230","1447115",
"Canada","Both sexes","'80-84'","2019","0.88","0.86","0.91","1.30","5875","664650",
"Canada","Both sexes","'85-89'","2019","0.88","0.85","0.91","1.60","3890","443045",
"Canada","Both sexes","'90+'","2019","0.73","0.70","0.76","2.01","2465","339425",
"Canada","Females","'1+'","2005","0.53","0.52","0.53","0.39","66300","12623045",
"Canada","Females","'1-19'","2005","0.34","0.34","0.35","1.01","9835","2874720",
"Canada","Females","'1-4'","2005","0.16","0.15","0.17","3.43","850","531555",
"Canada","Females","'5-9'","2005","0.34","0.33","0.35","2.04","2405","705670",
"Canada","Females","'10-14'","2005","0.39","0.38","0.41","1.78","3145","802540",
"Canada","Females","'15-19'","2005","0.41","0.40","0.43","1.70","3440","834960",
"Canada","Females","'20-34'","2005","0.52","0.51","0.53","0.87","13160","2538265",
"Canada","Females","'20-24'","2005","0.48","0.47","0.50","1.57","4060","840185",
"Canada","Females","'25-29'","2005","0.54","0.52","0.55","1.50","4440","828590",
"Canada","Females","'30-34'","2005","0.54","0.52","0.55","1.46","4670","869500",
"Canada","Females","'35-49'","2005","0.58","0.58","0.59","0.75","17780","3043110",
"Canada","Females","'35-39'","2005","0.55","0.53","0.56","1.39","5165","941675",
"Canada","Females","'40-44'","2005","0.60","0.58","0.61","1.25","6375","1067705",
"Canada","Females","'45-49'","2005","0.60","0.59","0.62","1.27","6240","1033730",
"Canada","Females","'50-64'","2005","0.60","0.59","0.61","0.85","13680","2280980",
"Canada","Females","'50-54'","2005","0.61","0.59","0.62","1.35","5505","906715",
"Canada","Females","'55-59'","2005","0.60","0.58","0.62","1.45","4735","791745",
"Canada","Females","'60-64'","2005","0.59","0.57","0.61","1.71","3435","582515",
"Canada","Females","'65-79'","2005","0.61","0.59","0.62","1.14","7650","1263675",
"Canada","Females","'65-69'","2005","0.57","0.54","0.59","1.93","2685","475135",
"Canada","Females","'70-74'","2005","0.63","0.61","0.66","1.95","2635","416860",
"Canada","Females","'75-79'","2005","0.63","0.60","0.65","2.07","2330","371680",
"Canada","Females","'80+'","2005","0.67","0.65","0.70","1.54","4200","622300",
"Canada","Females","'80-84'","2005","0.68","0.65","0.71","2.19","2080","307575",
"Canada","Females","'85-89'","2005","0.73","0.69","0.77","2.70","1370","188005",
"Canada","Females","'90+'","2005","0.59","0.55","0.64","3.65","750","126720",
"Canada","Females","'1+'","2006","0.54","0.53","0.54","0.38","68290","12704570",
"Canada","Females","'1-19'","2006","0.36","0.35","0.36","0.99","10180","2863165",
"Canada","Females","'1-4'","2006","0.17","0.16","0.19","3.26","940","537875",
"Canada","Females","'5-9'","2006","0.35","0.33","0.36","2.03","2430","699595",
"Canada","Females","'10-14'","2006","0.41","0.40","0.43","1.76","3240","788785",
"Canada","Females","'15-19'","2006","0.43","0.41","0.44","1.67","3575","836910",
"Canada","Females","'20-34'","2006","0.52","0.52","0.53","0.86","13365","2549695",
"Canada","Females","'20-24'","2006","0.50","0.48","0.51","1.54","4205","846095",
"Canada","Females","'25-29'","2006","0.54","0.52","0.55","1.49","4510","840370",
"Canada","Females","'30-34'","2006","0.54","0.52","0.55","1.47","4650","863230",
"Canada","Females","'35-49'","2006","0.60","0.59","0.61","0.74","18035","3014845",
"Canada","Females","'35-39'","2006","0.56","0.54","0.57","1.38","5215","933415",
"Canada","Females","'40-44'","2006","0.61","0.59","0.62","1.26","6315","1037260",
"Canada","Females","'45-49'","2006","0.62","0.61","0.64","1.24","6500","1044170",
"Canada","Females","'50-64'","2006","0.61","0.60","0.62","0.83","14370","2354310",
"Canada","Females","'50-54'","2006","0.62","0.60","0.63","1.32","5740","930620",
"Canada","Females","'55-59'","2006","0.61","0.60","0.63","1.43","4895","797515",
"Canada","Females","'60-64'","2006","0.60","0.58","0.62","1.64","3730","626165",
"Canada","Females","'65-79'","2006","0.63","0.61","0.64","1.12","8015","1280705",
"Canada","Females","'65-69'","2006","0.60","0.57","0.62","1.85","2910","488245",
"Canada","Females","'70-74'","2006","0.64","0.62","0.67","1.93","2695","418145",
"Canada","Females","'75-79'","2006","0.64","0.62","0.67","2.04","2410","374315",
"Canada","Females","'80+'","2006","0.67","0.65","0.69","1.52","4320","641850",
"Canada","Females","'80-84'","2006","0.69","0.66","0.72","2.17","2120","309005",
"Canada","Females","'85-89'","2006","0.71","0.68","0.75","2.64","1430","200095",
"Canada","Females","'90+'","2006","0.58","0.54","0.62","3.60","770","132750",
"Canada","Females","'1+'","2007","0.55","0.54","0.55","0.38","70050","12816075",
"Canada","Females","'1-19'","2007","0.36","0.36","0.37","0.98","10425","2859115",
"Canada","Females","'1-4'","2007","0.18","0.17","0.19","3.21","970","547480",
"Canada","Females","'5-9'","2007","0.36","0.34","0.37","2.01","2480","694815",
"Canada","Females","'10-14'","2007","0.42","0.40","0.43","1.75","3260","777740",
"Canada","Females","'15-19'","2007","0.44","0.43","0.46","1.64","3710","839070",
"Canada","Females","'20-34'","2007","0.53","0.52","0.54","0.85","13695","2574755",
"Canada","Females","'20-24'","2007","0.51","0.49","0.52","1.52","4320","850615",
"Canada","Females","'25-29'","2007","0.54","0.52","0.55","1.47","4610","858885",
"Canada","Females","'30-34'","2007","0.55","0.54","0.57","1.45","4765","865260",
"Canada","Females","'35-49'","2007","0.60","0.60","0.61","0.74","18055","2987375",
"Canada","Females","'35-39'","2007","0.56","0.55","0.58","1.38","5230","928335",
"Canada","Females","'40-44'","2007","0.61","0.60","0.63","1.27","6155","1003095",
"Canada","Females","'45-49'","2007","0.63","0.62","0.65","1.22","6675","1055950",
"Canada","Females","'50-64'","2007","0.63","0.62","0.64","0.81","15290","2430805",
"Canada","Females","'50-54'","2007","0.64","0.62","0.65","1.28","6080","955050",
"Canada","Females","'55-59'","2007","0.63","0.61","0.65","1.40","5105","808545",
"Canada","Females","'60-64'","2007","0.61","0.60","0.63","1.56","4100","667200",
"Canada","Females","'65-79'","2007","0.63","0.62","0.64","1.10","8230","1303930",
"Canada","Females","'65-69'","2007","0.60","0.58","0.62","1.82","3035","505470",
"Canada","Females","'70-74'","2007","0.64","0.62","0.67","1.92","2715","421990",
"Canada","Females","'75-79'","2007","0.66","0.63","0.69","2.01","2485","376475",
"Canada","Females","'80+'","2007","0.66","0.64","0.68","1.51","4360","660095",
"Canada","Females","'80-84'","2007","0.68","0.65","0.71","2.17","2115","311275",
"Canada","Females","'85-89'","2007","0.69","0.66","0.73","2.61","1465","211060",
"Canada","Females","'90+'","2007","0.56","0.52","0.60","3.59","775","137755",
"Canada","Females","'1+'","2008","0.56","0.55","0.56","0.37","73470","13237135",
"Canada","Females","'1-19'","2008","0.37","0.36","0.38","0.96","10840","2917520",
"Canada","Females","'1-4'","2008","0.18","0.17","0.20","3.09","1050","569045",
"Canada","Females","'5-9'","2008","0.37","0.35","0.38","1.97","2585","708170",
"Canada","Females","'10-14'","2008","0.43","0.41","0.44","1.73","3325","782185",
"Canada","Females","'15-19'","2008","0.45","0.44","0.47","1.61","3880","858115",
"Canada","Females","'20-34'","2008","0.54","0.53","0.55","0.83","14385","2667665",
"Canada","Females","'20-24'","2008","0.52","0.51","0.54","1.48","4580","875560",
"Canada","Females","'25-29'","2008","0.53","0.52","0.55","1.44","4810","899270",
"Canada","Females","'30-34'","2008","0.56","0.54","0.58","1.41","5000","892845",
"Canada","Females","'35-49'","2008","0.61","0.60","0.62","0.73","18535","3037720",
"Canada","Females","'35-39'","2008","0.57","0.55","0.58","1.37","5365","943425",
"Canada","Females","'40-44'","2008","0.61","0.60","0.63","1.28","6110","999940",
"Canada","Females","'45-49'","2008","0.64","0.63","0.66","1.19","7055","1094355",
"Canada","Females","'50-64'","2008","0.64","0.63","0.65","0.78","16535","2574240",
"Canada","Females","'50-54'","2008","0.64","0.63","0.66","1.25","6440","1000220",
"Canada","Females","'55-59'","2008","0.65","0.63","0.67","1.34","5545","853770",
"Canada","Females","'60-64'","2008","0.63","0.61","0.65","1.48","4550","720255",
"Canada","Females","'65-79'","2008","0.64","0.62","0.65","1.08","8625","1356685",
"Canada","Females","'65-69'","2008","0.60","0.58","0.62","1.76","3235","538210",
"Canada","Females","'70-74'","2008","0.64","0.61","0.66","1.89","2785","437620",
"Canada","Females","'75-79'","2008","0.68","0.66","0.71","1.96","2605","380860",
"Canada","Females","'80+'","2008","0.67","0.65","0.68","1.48","4545","683285",
"Canada","Females","'80-84'","2008","0.68","0.65","0.71","2.16","2145","316580",
"Canada","Females","'85-89'","2008","0.69","0.66","0.73","2.54","1550","224555",
"Canada","Females","'90+'","2008","0.60","0.56","0.64","3.42","855","142155",
"Canada","Females","'1+'","2009","0.56","0.55","0.56","0.37","74870","13407425",
"Canada","Females","'1-19'","2009","0.38","0.38","0.39","0.95","11160","2915450",
"Canada","Females","'1-4'","2009","0.19","0.18","0.20","3.03","1090","580995",
"Canada","Females","'5-9'","2009","0.37","0.35","0.38","1.96","2605","708245",
"Canada","Females","'10-14'","2009","0.44","0.43","0.46","1.71","3415","770735",
"Canada","Females","'15-19'","2009","0.47","0.46","0.49","1.57","4050","855480",
"Canada","Females","'20-34'","2009","0.54","0.53","0.55","0.82","14720","2708590",
"Canada","Females","'20-24'","2009","0.53","0.52","0.55","1.46","4715","887550",
"Canada","Females","'25-29'","2009","0.53","0.52","0.55","1.43","4875","918150",
"Canada","Females","'30-34'","2009","0.57","0.55","0.58","1.40","5135","902900",
"Canada","Females","'35-49'","2009","0.61","0.60","0.61","0.74","18340","3029130",
"Canada","Females","'35-39'","2009","0.56","0.55","0.58","1.37","5310","941580",
"Canada","Females","'40-44'","2009","0.60","0.58","0.61","1.31","5865","984030",
"Canada","Females","'45-49'","2009","0.65","0.63","0.66","1.18","7165","1103520",
"Canada","Females","'50-64'","2009","0.65","0.64","0.66","0.76","17260","2665550",
"Canada","Females","'50-54'","2009","0.65","0.63","0.66","1.23","6610","1022595",
"Canada","Females","'55-59'","2009","0.65","0.63","0.67","1.32","5745","883810",
"Canada","Females","'60-64'","2009","0.65","0.63","0.66","1.43","4905","759145",
"Canada","Females","'65-79'","2009","0.63","0.62","0.64","1.07","8745","1389285",
"Canada","Females","'65-69'","2009","0.61","0.59","0.63","1.71","3400","559490",
"Canada","Females","'70-74'","2009","0.62","0.59","0.64","1.90","2760","446940",
"Canada","Females","'75-79'","2009","0.67","0.65","0.70","1.97","2580","382850",
"Canada","Females","'80+'","2009","0.66","0.65","0.68","1.47","4650","699410",
"Canada","Females","'80-84'","2009","0.70","0.67","0.73","2.12","2215","318005",
"Canada","Females","'85-89'","2009","0.68","0.65","0.72","2.52","1570","230610",
"Canada","Females","'90+'","2009","0.57","0.54","0.61","3.40","865","150800",
"Canada","Females","'1+'","2010","0.56","0.56","0.57","0.36","76630","13616620",
"Canada","Females","'1-19'","2010","0.39","0.38","0.40","0.94","11415","2920615",
"Canada","Females","'1-4'","2010","0.19","0.18","0.20","2.96","1140","589800",
"Canada","Females","'5-9'","2010","0.37","0.36","0.39","1.93","2690","718305",
"Canada","Females","'10-14'","2010","0.45","0.43","0.46","1.72","3395","758885",
"Canada","Females","'15-19'","2010","0.49","0.48","0.51","1.54","4190","853630",
"Canada","Females","'20-34'","2010","0.54","0.54","0.55","0.82","15040","2762040",
"Canada","Females","'20-24'","2010","0.53","0.52","0.55","1.44","4805","900730",
"Canada","Females","'25-29'","2010","0.54","0.52","0.55","1.41","5060","939850",
